price_count,seller_name,price,nnumber,qa_count,snumber,seller_score,content,seller_logint,title
"
出價紀錄(76)
            ",itnken,200,924,"
問與答(66)
            ",75,13706,,上次登入：2016-06-05,ACER 宏碁 Aspire one ZG5 AOD150 D150 A150 AOA150 D250 ZG8 KAV10 KAV60 P531H 原廠全新繁體中文鍵盤
"
出價紀錄(6)
            ",itnken,200,8,"
問與答(3)
            ",6,13706,,上次登入：2016-06-05,英特奈 ASUS 華碩 A53S A53SC A53SM A53SD A53SJ A53SV A53E 散熱風扇 A43
"
出價紀錄(12)
            ",iceman1786,990,8,"
問與答(9)
            ",12,372,,上次登入：2016-06-04,ORICO 5Gbps 3.0 USB HUB 7埠集線器 星光銀 M3H7-SV 
"
出價紀錄(5)
            ",cardy0728,249,994,"
問與答(5)
            ",5,20768,,上次登入：2016-06-04,【EZstick】 奈米抗菌TPU鍵盤膜 - ASUS K53 K53U K53SD 專用
"
出價紀錄(12)
            ",little_samuelliu,99,15,"
問與答(7)
            ",14,22533,,上次登入：2016-06-03,*樂源*SONY VPCS135FW VPCS136FW VPCS137GW VPCS13AFW 鍵盤膜VPCEG211
"
出價紀錄(39)
            ",cardy0728,249,63,"
問與答(34)
            ",37,20768,,上次登入：2016-06-04,【EZstick】ACER Aspire E15 E5-572G 系列 專用奈米銀抗菌TPU鍵盤保護膜
"
出價紀錄(37)
            ",cardy0728,249,65,"
問與答(10)
            ",35,20768,,上次登入：2016-06-04,【Ezstick】ACER Aspire E15 E5-573G 系列 專利透氣奈米銀抗菌TPU鍵盤保護膜
"
出價紀錄(10)
            ",cardy0728,249,91,"
問與答(3)
            ",9,20768,,上次登入：2016-06-04,【Ezstick】ACER EX2511 G 系列 專利透氣奈米銀抗菌TPU鍵盤保護膜
"
出價紀錄(9)
            ",cardy0728,249,91,"
問與答(0)
            ",9,20768,,上次登入：2016-06-04,【Ezstick】MSI PE60 2QE 系列 專用高級TPU鍵盤保護膜
"
出價紀錄(4)
            ",cardy0728,249,46,"
問與答(8)
            ",4,20768,,上次登入：2016-06-04,【Ezstick】MSI GE72 6QD  系列 專用奈米銀抗菌TPU鍵盤保護膜
"
出價紀錄(11)
            ",cardy0728,249,40,"
問與答(15)
            ",10,20768,,上次登入：2016-06-04,【Ezstick】ACER V15 V5-591G 系列 專利透氣奈米銀抗菌TPU鍵盤保護膜
"
出價紀錄(2)
            ",cardy0728,249,100,"
問與答(0)
            ",0,20768,,上次登入：2016-06-04,【Ezstick】ASUS ZenBook UX360 專用奈米銀抗菌TPU鍵盤保護膜
"
出價紀錄(2)
            ",cardy0728,249,99,"
問與答(0)
            ",1,20768,,上次登入：2016-06-04,【Ezstick】MSI GL72 6QF  系列專用 奈米銀抗菌TPU鍵盤保護膜
"
出價紀錄(5)
            ",sentrataxi,"1,200",5,"
問與答(15)
            ",5,1796,,上次登入：2016-06-04,☆【全新DELL Latitude E5520 E6520 M4600 M6600 Keyboard 中文原廠 鍵盤 】台北安裝 另有背光鍵盤
"
出價紀錄(96)
            ",itnken,"1,200",48,"
問與答(34)
            ",108,13706,,上次登入：2016-06-05,☆REOK☆ 全新原廠LED背光鍵盤 Lenovo Thinkpad x230t T430s T530 w530 L430 L530 繁體中文鍵盤 注音 04Y0672 04X1310 保護膜
"
出價紀錄(2)
            ",ck0913123608,"4,200",4,"
問與答(13)
            ",1,704,,上次登入：2016-06-05,華碩ASUS K45 主機板 K45D K45V K45VM G60J N73S N82J K45VD K55VM 主板
"
出價紀錄(17)
            ",heremountain,"6,800",2,"
問與答(43)
            ",16,35034,,上次登入：2016-06-05,【樺仔二手電腦】HP 6460b 14吋 獨顯商務筆電 i3雙核心/ 500G硬碟/ 獨立顯示 WIN7 系統
"
出價紀錄(68)
            ",anitab,"1,600",33,"
問與答(44)
            ",67,2372,,上次登入：2016-06-05,【漾屏屋】全新A+ LTN156AT24  E1-521 E1-522 E1-531G E1-571G E1-572  
"
出價紀錄(28)
            ",itnken,250,972,"
問與答(14)
            ",27,13706,,上次登入：2016-06-05,☆REOK☆ ASUS 華碩 U31 U31SD U31JG U31S U31JC U31IG X35S X35J LVDS 螢幕 換面板 排線 屏線 不開機 顯示異常 白屏
"
出價紀錄(4)
            ",sentrataxi,"1,200",96,"
問與答(6)
            ",4,1796,,上次登入：2016-06-04,☆【全新HP ProBook 4230 4230S 4330 4330S Keyboard 中文鍵盤】☆台北面交
"
出價紀錄(12)
            ",anitab,"1,600",9,"
問與答(12)
            ",11,2372,,上次登入：2016-06-05,【漾屏屋】LP156WH4-TJA1 TLA1 ACER E1571G E1471G E1451G E1472G 面板
"
出價紀錄(7)
            ",little_samuelliu,250,22,"
問與答(3)
            ",7,22533,,上次登入：2016-06-03,*樂源*ACER Aspire E15 E5-573G 靜電吸附LCD液晶螢幕貼acer Aspire E5-573G 
"
出價紀錄(3)
            ",itnken,"1,200",7,"
問與答(2)
            ",3,13706,,上次登入：2016-06-05,"☆REOK☆ APPLE Macbook Air 11"" A1370 A1465 Keyboard 筆電繁體中文鍵盤"
"
出價紀錄(14)
            ",little_samuelliu,169,14,"
問與答(0)
            ",23,22533,,上次登入：2016-06-03,*樂源*微星msi cx420 鍵盤膜CULV X350 /X370/EX465/FX400 X460DX/CR460
"
出價紀錄(36)
            ",itnken,260,972,"
問與答(25)
            ",36,13706,,上次登入：2016-06-05,全新 華碩 Eee PC EEEPC EPC 1000 1000H 1000HA 1000HAE 1000HC 1000HD 1000HE 1000HG 1000HT 1000HV 1000V 繁體 中文 鍵盤
"
出價紀錄(3)
            ",itnken,270,997,"
問與答(0)
            ",2,13706,,上次登入：2016-06-05,全新 華碩 Asus EEEPC EPC Eee PC 1008 1008HA 1008HAG 繁體中文 鍵盤 筆電 原廠鍵盤 筆電鍵盤 中文鍵盤  1005
"
出價紀錄(123)
            ",hsuan120,50,702,"
問與答(24)
            ",297,16520,,上次登入：2016-06-04,ThinkPad 專用 9.5mm 硬碟框架+膠條+螺絲 T61 X200 X201 T400 T410 HRR-T95
"
出價紀錄(15)
            ",little_samuelliu,80,14,"
問與答(11)
            ",15,22533,,上次登入：2016-06-03,*樂源*APPLE蘋果 彩色 鍵盤膜  注音 倉頡MacBoo Air13 Pro Retina 13/15 17吋
"
出價紀錄(7)
            ",baohong,280,96,"
問與答(2)
            ",6,9798,,上次登入：2016-06-04,什麼多賣】蘋果Mini Displayport HDMI 轉接線 支援4K*2K 微軟 Surface pro 2 3
"
出價紀錄(8)
            ",oscarcch,280,1,"
問與答(0)
            ",7,7762,,上次登入：2016-06-05,戴爾 Dell VOSTRO 3300 3400 3500 硬碟轉接頭 
"
出價紀錄(6)
            ",itnken,280,89,"
問與答(4)
            ",6,13706,,上次登入：2016-06-05,英特奈 宏碁 ACER Aspire one nav70 EM350 D255 AOD255 繁體 中文 鍵盤 D260
"
出價紀錄(5)
            ",biohazard,"1,299",16,"
問與答(1)
            ",4,3923,,上次登入：2016-06-04,[原廠] 蘋果 USB-C 充電器 Apple 29W USB-C 電源轉接器 macbook air 12 13
"
出價紀錄(35)
            ",jocelyn_0512,700,9,"
問與答(25)
            ",36,968,,上次登入：2016-06-04,【思惟3C】全新華碩ASUS U5 U5F U5A 黑色 白色 中文鍵盤  
"
出價紀錄(12)
            ",colon_222,280,999,"
問與答(1)
            ",3,1466,,上次登入：2016-06-04,冰雪奇緣輕黏土人/黏土公主樹脂土輕質土奶油土黏土diy兒童勞作娃娃玩偶布娃娃.輕黏土材料包
"
出價紀錄(60)
            ",under822,170,883,"
問與答(19)
            ",116,561,,上次登入：2016-06-05,(現貨)加厚昇級版全新14吋/15吋 通用 筆記型 電腦包 筆電包 可肩背/手提 手提包 單肩 側背
"
出價紀錄(27)
            ",anitab,"1,650",6,"
問與答(14)
            ",24,2372,,上次登入：2016-06-05,【漾屏屋】LP156WHB TLA1 ASUS X550 X550V X550VC X550C X550CC S56C
"
出價紀錄(1)
            ",itnken,530,51,"
問與答(0)
            ",1,13706,,上次登入：2016-06-05,英特奈 宏碁 ACER Aspire one 1420P 1425P 1430Z 繁體 中文 鍵盤 1810
"
出價紀錄(77)
            ",little_samuelliu,139,7,"
問與答(8)
            ",112,22533,,上次登入：2016-06-03,*樂源*Apple iMac G6 蘋果鍵盤膜 帶數字new iMac G6有線鍵盤 新款20和24吋PC桌上型
"
出價紀錄(19)
            ",cclee167,35,15,"
問與答(1)
            ",79,6262,,上次登入：2016-06-04,【樺仔3C】筆記型電腦防塵塞13件套組 / 通用型13件組 筆電防塵塞 USB VGA HDMI 13件 防塵塞 防塵套
"
出價紀錄(12)
            ",shmijing,74,988,"
問與答(8)
            ",11,5062,,上次登入：2016-06-04,【妃小舖】專用鍵盤膜 Macbook Air Mac 11.6吋 13.3吋 專用 筆記型電腦 鍵盤保護膜/鍵盤貼
"
出價紀錄(77)
            ",little_samuelliu,79,63,"
問與答(42)
            ",91,22533,,上次登入：2016-06-03,*樂源* MacBook Pro retina air 11 13 15吋 17吋 13.3吋 15.4吋Mac 鍵盤膜
"
出價紀錄(45)
            ",little_samuelliu,79,6,"
問與答(17)
            ",40,22533,,上次登入：2016-06-03,*樂源*東芝Toshiba Satellite M800 鍵盤膜M840/M805/C805 P/L800/L830
"
出價紀錄(3)
            ",little_samuelliu,79,26,"
問與答(3)
            ",3,22533,,上次登入：2016-06-03,"*樂源*Macbook 12"" 鍵盤保護膜Apple Macbook Retina 12吋 蘋果鍵盤膜"
"
出價紀錄(16)
            ",little_samuelliu,80,17,"
問與答(7)
            ",14,22533,,上次登入：2016-06-03,*樂源*華碩ASUS X751MJ  X751LB X751MD X751LDV 17.3吋 筆電凹凸鍵盤膜 
"
出價紀錄(18)
            ",kenny77815,149,19,"
問與答(24)
            ",19,7833,,上次登入：2016-06-04,可刷卡(含郵)GENE矽膠鍵盤膜ASUS B53 K53 K55 X55SC X55VD X75(含數字鍵) ↘2片特價288元
"
出價紀錄(31)
            ",kenny77815,149,1,"
問與答(17)
            ",29,7833,,上次登入：2016-06-04,可刷卡(含郵)GENE矽膠鍵盤膜Lenovo G500 G500s G505s G510 Z500 Z510 Y500 Y510p(含數字鍵)↘2片特價288元
"
出價紀錄(16)
            ",kenny77815,149,4,"
問與答(12)
            ",16,7833,,上次登入：2016-06-04,可刷卡(含郵)GENE矽膠鍵盤膜 TOSHIBA R700 R830 R840 R930 Z830 Z930
"
出價紀錄(11)
            ",kenny77815,149,9,"
問與答(13)
            ",11,7833,,上次登入：2016-06-04,可刷卡(含郵)GENE矽膠鍵盤膜 Lenovo X230 T430 T430S T430U T440 T530↘2片特價288元
"
出價紀錄(1)
            ",kenny77815,149,9,"
問與答(1)
            ",1,7833,,上次登入：2016-06-04,可刷卡(含郵)GENE矽膠鍵盤膜ASUS X301A S300CA ↘2片特價288元
"
出價紀錄(1)
            ",kenny77815,149,9,"
問與答(0)
            ",1,7833,,上次登入：2016-06-04,可刷卡(含郵)GENE矽膠鍵盤膜HP 15-r038tx 15-d038TU 15-d039TU↘2片特價288元
"
出價紀錄(1)
            ",cardy0728,149,49,"
問與答(3)
            ",1,20768,,上次登入：2016-06-04,【Ezstick】APPLE MacBook 12 專用 彩色保護殼 11款顏色 擇一選購
"
出價紀錄(96)
            ",hsuan120,50,865,"
問與答(25)
            ",134,16520,,上次登入：2016-06-04,ThinkPad 專用 7mm 硬碟框架+膠條+螺絲 X220 X230s X1 T420s T430s HRR-T70
"
出價紀錄(14)
            ",little_samuelliu,79,25,"
問與答(6)
            ",16,22533,,上次登入：2016-06-03,*樂源*IBM/聯想ThinkPad T430I鍵盤保護膜T430S /E430C/E435/E330矽膠鍵盤膜
"
出價紀錄(63)
            ",little_samuelliu,80,27,"
問與答(2)
            ",60,22533,,上次登入：2016-06-03,*樂源*戴爾DELL VOSTRO V5460 5470R 14-5439 14ZR-3528S 鍵盤膜
"
出價紀錄(9)
            ",little_samuelliu,80,19,"
問與答(9)
            ",10,22533,,上次登入：2016-06-03,*樂源*acer E5-473G-56CS 凹凸鍵盤膜 ACER Aspire E14 E5-473G E5-422
"
出價紀錄(2)
            ",itnken,160,50,"
問與答(1)
            ",2,13706,,上次登入：2016-06-05,英特奈 ASUS 華碩 F5RL F5S F5SL F5SR F5V F5VL F5Z F5Z X50 CPU筆電風扇
"
出價紀錄(20)
            ",itnken,170,978,"
問與答(28)
            ",21,13706,,上次登入：2016-06-05,☆REOK☆ ASUS 華碩 GC056015VH-A KFB0505HHA DFB501005H20T A8 A6 F3 F8 CPU風扇 筆電風扇 散熱 NB風扇
"
出價紀錄(7)
            ",cloudpaggy,180,3,"
問與答(4)
            ",7,258,,上次登入：2016-06-03,【限量特價】amber 亮黑板mini DidplayPort轉HDMI訊號轉換器 min DP轉HDMI 支援蘋果聯想
"
出價紀錄(1)
            ",itnken,190,998,"
問與答(0)
            ",1,13706,,上次登入：2016-06-05,☆REOK☆ ACER 宏碁 Aspire AS 4820TG 4820TZ 4820TZG 5745DG 5745G 5745P 5745PG 5745Z 5820G 5820T 5820TG 筆電CPU風扇
"
出價紀錄(13)
            ",itnken,190,985,"
問與答(14)
            ",14,13706,,上次登入：2016-06-05,☆REOK☆ ACER 宏碁 Aspire AS E1 E1-531G E1-571 E1-571G P5WE0 P5WS0 V3-471 V3-471G V3-551 ACAS5750 CPU風扇 筆電散熱風扇
"
出價紀錄(23)
            ",itnken,190,976,"
問與答(24)
            ",23,13706,,上次登入：2016-06-05,☆REOK☆ ACER 宏碁 Aspire AS E1 ACAS5750 V3-551G V3-571 V3-571G V3-731 V3-731G V3-771 V3-771g CPU風扇 筆電散熱風扇
"
出價紀錄(1)
            ",little_samuelliu,198,28,"
問與答(0)
            ",1,22533,,上次登入：2016-06-03,*樂源*macbook mac Pro 13吋彩色鍵盤膜mac pro13吋 15吋retina 13吋 15吋中文注音
"
出價紀錄(3)
            ",skywing8,198,996,"
問與答(2)
            ",3,1900,,上次登入：2016-06-05,Macbook 12寸 透明 磨砂殼 蘋果 筆電殼 糖果色 散熱 保護殼(600066-03
"
出價紀錄(9)
            ",little_samuelliu,198,21,"
問與答(7)
            ",8,22533,,上次登入：2016-06-03,*樂源*蘋果Apple Wireless Keyboard G6 無線鍵盤膜imac 漸變彩色保護膜
"
出價紀錄(19)
            ",uniworldpabx,199,967,"
問與答(12)
            ",32,5837,,上次登入：2016-05-31,景陽.筆電耳麥轉接線：通用於華碩聯想惠浦...所有直揷型筆記本電腦筆記型電腦耳機麥克風，不必直插型耳麥
"
出價紀錄(11)
            ",cardy0728,199,89,"
問與答(11)
            ",11,20768,,上次登入：2016-06-04,【EZstick】ASUS X450 X450J 系列專用 矽膠鍵盤保護膜
"
出價紀錄(11)
            ",cardy0728,199,90,"
問與答(2)
            ",10,20768,,上次登入：2016-06-04,【EZstick】ACER Aspire E15 E5-571G 系列專用 矽膠鍵盤保護膜
"
出價紀錄(18)
            ",itnken,"1,100",983,"
問與答(16)
            ",17,13706,,上次登入：2016-06-05,☆REOK☆ IBM聯想Lenovo ThinkPad X200 X200s X200t X201 X201i X201s X201t FRU 42T3763 42T3697 MP-89RC 繁體 中文 鍵盤
"
出價紀錄(12)
            ",itnken,220,989,"
問與答(11)
            ",10,13706,,上次登入：2016-06-05,☆REOK☆ ACER 宏碁 Aspire AS E1 ACAS5750 V3-551G V3-571 V3-571G V3-731 V3-731G V3-771 V3-771g CPU風扇 筆電散熱風扇
"
出價紀錄(4)
            ",cardy0728,235,46,"
問與答(1)
            ",4,20768,,上次登入：2016-06-04,【Ezstick】ASUS X555 15吋寬 NB保護專案 三合一超值防震包組
"
出價紀錄(2)
            ",cardy0728,235,48,"
問與答(2)
            ",2,20768,,上次登入：2016-06-04,【Ezstick】ASUS X556 X556UB 15吋寬 NB保護專案 三合一超值防震包組
"
出價紀錄(1)
            ",cardy0728,235,99,"
問與答(0)
            ",1,20768,,上次登入：2016-06-04,【Ezstick】DELL Inspiron 15 7000 15吋寬 NB保護專案 三合一超值防震包組
"
出價紀錄(1)
            ",cardy0728,235,99,"
問與答(0)
            ",1,20768,,上次登入：2016-06-04,【Ezstick】ASUS ZenBook UX360CA 13吋寬 NB保護專案 三合一超值防震包組
"
出價紀錄(1)
            ",cardy0728,235,100,"
問與答(0)
            ",0,20768,,上次登入：2016-06-04,【Ezstick】ASUS G501 15吋寬 NB保護專案 三合一超值防震包組
"
出價紀錄(74)
            ",little_samuelliu,80,25,"
問與答(15)
            ",75,22533,,上次登入：2016-06-03,*樂源*蘋果 鍵盤膜macbook air 13 中文鍵盤膜 倉頡注音 不檔背光 凹凸款 專用型鍵盤保護膜 彩色鍵盤膜
"
出價紀錄(12)
            ",little_samuelliu,80,18,"
問與答(2)
            ",11,22533,,上次登入：2016-06-03,*樂源*APPLE蘋果 彩色 鍵盤膜 注音 倉頡MacBoo Air13 Pro Retina 13/15 17吋
"
出價紀錄(90)
            ",heremountain,6,1,"
問與答(50)
            ",489,35034,,上次登入：2016-06-05,【樺仔3C】預防腸病毒 - 新品 IBM 小紅點 軌跡點小紅帽 小紅盤 小紅毯 TrackPoint - 1顆6元
"
出價紀錄(43)
            ",little_samuelliu,29,22,"
問與答(16)
            ",79,22533,,上次登入：2016-06-03,*樂源*E6400 HP ZBook14 M700 ThinkPad T440P ideaPad S410 鍵盤膜
"
出價紀錄(21)
            ",little_samuelliu,98,18,"
問與答(11)
            ",25,22533,,上次登入：2016-06-03,*樂源*sony vgn-sr55tf 鍵盤膜VGN-SR SR1 Sony Vaio SVS13A15GW 鍵盤保護膜
"
出價紀錄(11)
            ",little_samuelliu,98,12,"
問與答(1)
            ",7,22533,,上次登入：2016-06-03,*樂源*ASUS  N20 鍵盤膜UX30 U24E VX6 U2e U20 UL20 1201N 1201T 1215
"
出價紀錄(1)
            ",shopsz1,99,998,"
問與答(6)
            ",1,8260,,上次登入：2016-06-04,【多彩3C】蘋果筆記本 鍵盤膜 Macbook Air pro 11.6吋 13.3吋 15.4吋 彩色鍵盤膜 多色可選 時尚 糖果色 筆電
"
出價紀錄(59)
            ",little_samuelliu,99,42,"
問與答(17)
            ",57,22533,,上次登入：2016-06-03,*樂源*Asus 華碩 EeeBook X205TA 11.6吋鍵盤膜X205 EeeBook 保護膜ASUS X205
"
出價紀錄(1)
            ",cardy0728,99,99,"
問與答(0)
            ",1,20768,,上次登入：2016-06-04,【Ezstick】Lenovo IdeaPad Y700 15ISK 系列專用 TOUCH PAD 抗刮保護貼 
"
出價紀錄(11)
            ",little_samuelliu,250,29,"
問與答(2)
            ",12,22533,,上次登入：2016-06-03,*樂源*炫彩 彩膜APPLE iMac Magic keyboard 2 鍵盤膜 2代最新2015 iMac 無線鍵盤膜
"
出價紀錄(14)
            ",dmkuo,"2,300",1,"
問與答(30)
            ",8,132,,上次登入：2016-06-04,Apple TV 3 (MD199TA/A) 台灣公司貨 1080HD
"
出價紀錄(1)
            ",dog588,100,998,"
問與答(16)
            ",1,944,,上次登入：2016-06-04,LENOVO IBM X200 X200S X201 X201I 零件機 報帳機 全機拆賣
"
出價紀錄(9)
            ",little_samuelliu,120,10,"
問與答(11)
            ",10,22533,,上次登入：2016-06-03,*樂源* ASUS X75VB 鍵盤膜X75VD 17吋華碩 X75VB 鍵盤蓋X75VB a73s X751LD 
"
出價紀錄(9)
            ",little_samuelliu,120,29,"
問與答(1)
            ",9,22533,,上次登入：2016-06-03,*樂源* IBM/Lenovo Z370/G480/B490 G360 G400 G405 G405S 鍵盤膜
"
出價紀錄(18)
            ",little_samuelliu,120,15,"
問與答(10)
            ",14,22533,,上次登入：2016-06-03,*樂源*Asus 華碩 ROG GL752VW-0071A6700HQ 鍵盤膜17.3吋 筆電鍵盤保護膜
"
出價紀錄(17)
            ",kintcemm,3,102,"
問與答(8)
            ",135,1559,,上次登入：2016-06-04,【多色可挑 / 只要3元】魔鬼氈 綁線帶 理線帶 線材整理帶 集線器 線材收納 紮線帶 捲線器  捆線帶 束帶【藍色】
"
出價紀錄(8)
            ",little_samuelliu,120,22,"
問與答(8)
            ",7,22533,,上次登入：2016-06-03,*樂源*DELL Inspiron 15 3000 15 5000 15CR-1728BTW 鍵盤膜 鍵盤保護膜
"
出價紀錄(20)
            ",little_samuelliu,120,80,"
問與答(7)
            ",19,22533,,上次登入：2016-06-03,*樂源*Asus 華碩 K501LX-0061A5200U 15吋鍵盤保護膜K501LX-0041A5500U硅膠鍵盤膜
"
出價紀錄(3)
            ",little_samuelliu,129,25,"
問與答(0)
            ",4,22533,,上次登入：2016-06-03,  *樂源*免裁專用款APPLE蘋果筆電 MacBook Air 11.6吋 保護貼Air 11 保護貼
"
出價紀錄(9)
            ",itnken,130,994,"
問與答(15)
            ",9,13706,,上次登入：2016-06-05,筆電維修零件 風扇 AD5005HX-RC1 5V 0.40A HP Pavilion Compaq Presario 惠普 DV4 DV5 CQ40 CQ41 CQ45 AMD機種用 全新
